<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20060725,000000,61.7800000,62.0900000,60.7800000,61.9100000,18734346
20060726,000000,61.9500000,64.6400000,61.6800000,63.8600000,29655200
20060727,000000,64.5050000,65.0200000,62.8600000,63.3800000,23838267
20060728,000000,63.9400000,65.6800000,63.5000000,65.5900000,22629519
20060731,000000,66.8300000,68.6300000,66.2800000,67.8790000,28802082
20060801,000000,67.2200000,67.9300000,65.9400000,67.1900000,23182656
20060802,000000,67.6500000,68.6800000,67.5100000,68.0500000,17994771
20060803,000000,67.9100000,70.0000000,67.8200000,69.6100000,27769802
20060804,000000,67.0500000,68.6100000,64.9600000,68.3500000,57865752
20060807,000000,67.7200000,69.6000000,66.3100000,67.2400000,43382144
20060808,000000,67.0900000,67.1120000,64.5100000,64.7700000,31465667
20060809,000000,65.4300000,65.5900000,63.4000000,63.5800000,31826622
20060810,000000,63.0700000,64.8100000,62.7000000,64.0700000,22588759
20060811,000000,63.2300000,64.1300000,62.5800000,63.7300000,25126244
20060814,000000,64.0500000,65.2200000,63.6000000,63.8600000,24138473
20060815,000000,65.3400000,66.5000000,64.8000000,66.5000000,28634296
20060816,000000,67.1000000,68.0400000,66.3300000,68.0200000,25762393
20060817,000000,68.0000000,68.6600000,67.1800000,67.6000000,18853585
20060818,000000,67.7100000,68.4000000,67.2600000,67.9100000,17792921
20060821,000000,67.3000000,67.3100000,66.1500000,66.6100000,17893326
20060822,000000,66.6800000,68.3200000,66.5000000,67.6300000,19085372
20060823,000000,68.0000000,68.6500000,66.9400000,67.3000000,17520931
20060824,000000,67.8900000,68.1900000,66.2700000,67.8391000,22400233
20060825,000000,67.3400000,69.0500000,67.3100000,68.7400000,17734939
20060828,000000,68.5000000,68.6100000,66.6800000,67.0400000,25281645
20060829,000000,66.9900000,67.2600000,65.1200000,66.4700000,32613602
20060830,000000,67.3000000,67.8200000,66.6800000,66.9100000,22895632
20060831,000000,67.1900000,68.3000000,66.6600000,67.8400000,19784414
20060901,000000,68.4900000,68.6500000,67.8200000,68.3500000,13852204
20060905,000000,68.9700000,71.5000000,68.5500000,71.4700000,34041678
20060906,000000,71.0800000,71.6900000,69.7000000,70.0300000,31081097
20060907,000000,70.6000000,73.4800000,70.2500000,72.7891000,42792657
20060908,000000,73.3700000,73.4700000,71.9100000,72.5200000,29955072
20060911,000000,72.4200000,73.7300000,71.4200000,72.5000000,31644661
20060912,000000,72.8100000,73.4500000,71.4500000,72.5800000,57541361
20060913,000000,72.8500000,74.3200000,72.3000000,74.1300000,38026305
20060914,000000,73.7200000,74.6700000,73.4600000,74.2000000,26619282
20060915,000000,74.6000000,74.9800000,73.2900000,74.1100000,27107118
20060918,000000,73.8000000,74.8600000,73.4100000,73.8500000,23699075
20060919,000000,74.1600000,74.3600000,72.8000000,73.8200000,22272268
20060920,000000,74.3800000,75.6800000,74.2200000,75.3800000,25639302
20060921,000000,75.2500000,76.0600000,74.0200000,74.6100000,25649133
20060922,000000,74.3000000,74.3400000,72.5800000,73.0000000,21667139
20060925,000000,73.8200000,75.8600000,73.7200000,75.8200000,27135018
20060926,000000,76.1800000,77.7800000,76.1000000,77.7400000,34321192
20060927,000000,77.1700000,77.4700000,75.8200000,76.3800000,24636006
20060928,000000,77.0200000,77.4800000,75.9500000,77.0500000,22882189
20060929,000000,77.1100000,77.5100000,76.6800000,76.9500000,12491403
20061002,000000,75.1000000,75.8700000,74.3000000,74.8500000,22265177
20061003,000000,74.4500000,74.9500000,73.1900000,74.0600000,25905022
20061004,000000,74.1000000,75.4620000,73.1700000,75.3700000,25688658
20061005,000000,74.5600000,76.1600000,74.1300000,74.7600000,21192092
20061006,000000,74.4200000,75.0400000,73.8100000,74.2100000,14241716
20061009,000000,73.8000000,75.0800000,73.5300000,74.5800000,14074236
20061010,000000,74.5400000,74.5800000,73.0800000,73.8000000,16470929
20061011,000000,73.4200000,73.9800000,72.6000000,73.1800000,16983975
20061012,000000,73.6100000,75.3900000,73.6000000,75.0600000,19282940
20061013,000000,75.6300000,76.8800000,74.7400000,75.0900000,21941337
20061016,000000,75.1900000,75.8800000,74.7890000,75.4200000,15401596
20061017,000000,75.0200000,75.2500000,74.0400000,74.3000000,15268756
20061018,000000,74.7500000,75.3700000,73.9100000,74.5900000,24631034
20061019,000000,79.2600000,79.9500000,78.1600000,79.0350000,44985404
20061020,000000,78.9700000,79.9900000,78.6700000,79.9400000,19140600
20061023,000000,79.9900000,81.9000000,79.7500000,81.4600000,24353816
20061024,000000,81.2100000,81.6800000,80.4900000,81.0800000,14845598
20061025,000000,81.3100000,82.0000000,81.0100000,81.5800000,15083146
20061026,000000,81.9000000,82.6000000,81.1300000,82.1500000,13791084
20061027,000000,81.7500000,82.4500000,80.0100000,80.4300000,19070158
20061030,000000,79.9800000,80.9000000,79.5000000,80.4200000,15824258
20061031,000000,81.4500000,81.6800000,80.2300000,81.0200000,16600928
20061101,000000,81.0800000,81.3800000,78.3600000,79.1500000,21096235
20061102,000000,78.9150000,79.3200000,78.5000000,78.9700000,15256628
20061103,000000,79.3600000,79.5300000,77.7900000,78.3500000,14686412
20061106,000000,78.9500000,80.0600000,78.4300000,79.6600000,14717118
20061107,000000,80.4500000,81.0000000,80.1300000,80.5100000,18318759
20061108,000000,80.0200000,82.4700000,79.8900000,82.4000000,23266961
20061109,000000,82.9000000,84.6900000,82.1200000,83.3600000,31563518
20061110,000000,83.5500000,83.6000000,82.5000000,83.1300000,12685718
20061113,000000,83.2200000,84.4500000,82.6400000,84.3400000,14566441
20061114,000000,84.8150000,85.0000000,83.9000000,85.0000000,17631024
20061115,000000,85.0500000,85.9000000,84.0100000,84.0400000,20464148
20061116,000000,84.8900000,86.3000000,84.6200000,85.6400000,21052067
20061117,000000,85.1700000,85.9400000,85.0000000,85.8700000,14470772
20061120,000000,85.4000000,87.0000000,85.2000000,86.5100000,18268238
20061121,000000,87.3600000,88.6000000,87.1100000,88.6000000,21331515
20061122,000000,88.9900000,90.3900000,87.8500000,90.2800000,23290858
20061124,000000,89.5300000,93.0300000,89.5000000,91.6300000,17913134
20061127,000000,92.5100000,93.1590000,89.5000000,89.5445000,33790375
20061128,000000,90.3500000,91.9700000,89.9100000,91.7600000,30398437
20061129,000000,93.0100000,93.1500000,90.2500000,91.7500000,36585108
20061130,000000,92.2150000,92.6800000,91.0600000,91.6600000,25335063
20061201,000000,91.8000000,92.3300000,90.1000000,91.3100000,22750734
20061204,000000,91.9000000,92.0500000,90.5000000,91.1200000,22138832
20061205,000000,91.6550000,92.3300000,90.8700000,91.2591000,19848782
20061206,000000,90.6600000,91.3900000,89.6700000,89.8400000,20309459
20061207,000000,90.0250000,90.5000000,86.9000000,87.0700000,31172675
20061208,000000,87.2300000,89.3900000,87.0000000,88.2609000,23382090
20061211,000000,88.9000000,89.3000000,88.0500000,88.6700000,15080316
20061212,000000,88.6100000,88.8400000,85.5300000,86.0800000,32309379
20061213,000000,87.9500000,89.0700000,87.1600000,89.0400000,26513992
20061214,000000,89.0500000,90.0000000,88.2600000,88.5100000,25906527
20061215,000000,88.9800000,89.2000000,87.3300000,87.5800000,22201516
20061218,000000,87.6250000,88.0000000,84.5900000,85.4300000,24720956
20061219,000000,84.7150000,86.6800000,83.6200000,86.3300000,31107853
20061220,000000,86.4500000,86.6700000,84.7400000,84.8100000,19467801
20061221,000000,84.6956000,85.4800000,82.2000000,82.8700000,31142327
20061222,000000,83.4600000,84.0391000,81.6000000,82.2300000,21311553
20061226,000000,82.1500000,82.5700000,80.8900000,81.5400000,16617646
20061227,000000,78.1500000,82.0000000,76.7700000,81.6200000,62200967
20061228,000000,80.2200000,81.2500000,79.6500000,80.8500000,35111130
20061229,000000,83.9300000,85.4000000,83.3600000,84.7600000,33886124
20070103,000000,86.2900000,86.5800000,81.9000000,83.8000000,34930616
20070104,000000,84.0500000,85.9500000,83.8200000,85.6400000,23131729
20070105,000000,85.8000000,86.2000000,84.4000000,85.0800000,22568299
20070108,000000,85.9600000,86.5100000,85.2800000,85.4500000,20228985
20070109,000000,86.4900000,92.9800000,85.1500000,92.5400000,107954533
20070110,000000,94.7200000,97.8000000,93.4500000,97.1500000,82258169
20070111,000000,95.9400000,96.7800000,95.1000000,95.8000000,41970228
20070112,000000,94.5800000,95.0600000,93.2300000,94.6500000,38214431
20070116,000000,95.6900000,97.2500000,95.4500000,97.0600000,36649412
20070117,000000,97.5600000,97.6000000,94.8200000,94.9600000,38041000
20070118,000000,92.0950000,92.1100000,89.0600000,89.0800000,60840326
20070119,000000,88.6300000,89.6500000,88.1200000,88.4900000,39751631
20070122,000000,89.1400000,89.1600000,85.6500000,86.7700000,42588435
20070123,000000,85.7200000,87.5100000,85.5200000,85.7500000,35593419
20070124,000000,86.6800000,87.1500000,86.0800000,86.6700000,26955833
20070125,000000,87.1200000,88.5000000,86.0300000,86.2600000,27171467
20070126,000000,87.0600000,87.3700000,84.9900000,85.4690000,28235088
20070129,000000,86.3000000,86.6500000,85.5300000,85.9000000,26075336
20070130,000000,86.4500000,86.4900000,85.2500000,85.5500000,17039187
20070131,000000,84.8600000,86.0000000,84.3500000,85.7500000,23631919
20070201,000000,86.2300000,86.2700000,84.7500000,84.7500000,18733186
20070202,000000,84.1200000,85.2500000,83.7000000,84.7600000,16604053
20070205,000000,84.4000000,85.2300000,83.9500000,83.9520000,17098184
20070206,000000,84.4500000,84.4700000,82.8600000,84.0900000,26711420
20070207,000000,84.4800000,86.3800000,83.5500000,86.1500000,32915929
20070208,000000,85.6700000,86.5000000,85.5000000,86.1500000,15727432
20070209,000000,85.8800000,86.2000000,83.2200000,83.2700000,23523169
20070212,000000,84.4300000,85.1800000,83.6300000,84.9320000,24872387
20070213,000000,85.1600000,85.2900000,84.3000000,84.6500000,19816872
20070214,000000,84.6300000,85.6400000,84.5700000,85.2900000,17086572
20070215,000000,85.4400000,85.6200000,84.7800000,85.2200000,12354550
20070216,000000,85.2500000,85.4100000,84.6600000,84.8100000,12490868
20070220,000000,84.6500000,86.1600000,84.1600000,85.9000000,20449762
20070221,000000,85.9800000,89.4900000,85.9600000,89.2000000,40234726
20070222,000000,90.8000000,90.8100000,88.5300000,89.5100000,27983865
20070223,000000,89.1600000,90.3400000,88.8500000,89.0000000,17726732
20070226,000000,89.8400000,90.0000000,87.6100000,88.5400000,14981035
20070227,000000,86.3200000,87.0700000,83.4300000,84.0000000,21908193
20070228,000000,84.6000000,85.6000000,83.0000000,84.6200000,18400768
20070301,000000,84.0200000,88.3100000,83.7500000,87.1200000,26541340
20070302,000000,86.7700000,87.5400000,85.2400000,85.4400000,18129415
20070305,000000,85.8900000,87.5900000,85.7600000,86.2800000,27759357
20070306,000000,87.8000000,88.3100000,87.4000000,88.1500000,24556528
20070307,000000,88.0000000,88.9700000,87.4500000,87.7300000,19805631
20070308,000000,88.5900000,88.7200000,87.4600000,87.9600000,17228927
20070309,000000,88.8000000,88.8500000,87.4000000,87.9500000,15134059
20070312,000000,88.0000000,89.9900000,87.9900000,89.8800000,18831854
20070313,000000,89.4000000,90.6000000,88.4100000,88.4200000,30204575
20070314,000000,88.6000000,90.0000000,87.9200000,89.9900000,26621496
20070315,000000,89.9600000,90.3600000,89.3100000,89.5700000,18085682
20070316,000000,89.4700000,89.9900000,89.3200000,89.5700000,17026119
20070319,000000,90.2400000,91.5500000,89.5900000,91.1200000,24619841
20070320,000000,91.3600000,91.8400000,91.0600000,91.4700000,16690738
20070321,000000,92.0000000,94.0000000,91.6500000,93.8500000,23264855
20070322,000000,93.7700000,94.3600000,93.2200000,93.8900000,18684187
20070323,000000,93.3500000,94.0700000,93.3000000,93.5500000,15304819
20070326,000000,93.9800000,95.9000000,93.3000000,95.9000000,29527456
20070327,000000,95.7200000,96.8300000,95.0000000,95.4400000,32250218
20070328,000000,94.8800000,95.4000000,93.1500000,93.2100000,32602808
20070329,000000,94.1900000,94.1900000,92.2300000,93.7300000,24690149
20070330,000000,94.2900000,94.6800000,92.7500000,92.9000000,20048738
20070402,000000,94.1300000,94.2500000,93.0200000,93.6200000,17022462
20070403,000000,94.1400000,95.2300000,93.7600000,94.5000000,19946240
20070404,000000,94.9500000,95.1400000,94.1300000,94.2800000,16091595
20070405,000000,94.1600000,94.6670000,93.5200000,94.6600000,11994943
20070409,000000,95.2100000,95.3000000,93.6000000,93.6000000,13996398
20070410,000000,93.6600000,94.2580000,93.4100000,94.2400000,12080992
20070411,000000,93.9300000,93.9500000,92.3300000,92.5300000,18668861
20070412,000000,92.0500000,92.3100000,90.7200000,92.1500000,20387683
20070413,000000,90.8900000,91.4001000,90.0599000,90.2500000,23730763
20070416,000000,90.5900000,91.5000000,90.2500000,91.4500000,20342117
20070417,000000,92.0000000,92.0300000,89.7000000,90.3500000,25355347
20070418,000000,90.1500000,90.8500000,89.6000000,90.3400000,15901960
20070419,000000,90.1900000,91.2500000,89.8300000,90.2700000,14549221
20070420,000000,90.9600000,91.1800000,90.5500000,90.9600000,16146450
20070423,000000,91.6000000,93.8000000,91.4200000,93.5400000,25826199
20070424,000000,93.9600000,94.6000000,91.6000000,93.2400000,36639714
20070425,000000,94.2300000,95.4000000,93.8000000,95.3100000,28547172
20070426,000000,101.5800000,102.2200000,98.3000000,98.8400000,55553330
20070427,000000,98.1700000,99.9500000,97.6900000,99.9100000,21756686
20070430,000000,100.0900000,101.0000000,99.6700000,99.8100000,20752483
20070501,000000,99.5900000,100.3500000,98.5500000,99.4700000,18207026
20070502,000000,99.6500000,100.5400000,99.4700000,100.4000000,16562019
20070503,000000,100.7300000,101.4500000,100.0100000,100.4000000,19821086
20070504,000000,100.8000000,101.6000000,100.5000000,100.8000000,12904057
20070507,000000,101.0800000,104.3500000,101.0100000,103.9100000,29582000
20070508,000000,103.4700000,105.1500000,100.3700000,105.1000000,26738726
20070509,000000,104.9100000,106.9500000,104.8900000,106.9500000,23416130
20070510,000000,106.6300000,108.8400000,105.9200000,107.3400000,41553984
20070511,000000,107.7400000,109.1300000,106.6700000,108.8000000,21826295
20070514,000000,109.6200000,110.0000000,107.6000000,109.4200000,22045518
20070515,000000,109.5700000,110.2000000,106.4800000,107.5200000,33582958
20070516,000000,108.5300000,110.6500000,103.4200000,107.3100000,38603395
20070517,000000,107.1500000,109.8700000,107.1500000,109.4700000,25649025
20070518,000000,110.2300000,110.6400000,109.7700000,110.0200000,20364759
20070521,000000,110.3100000,112.4500000,108.5500000,111.9900000,22184486
20070522,000000,112.4900000,113.7500000,112.0100000,113.5200000,19348250
20070523,000000,114.0200000,115.0000000,112.5900000,112.8900000,29938600
20070524,000000,112.8100000,114.4600000,110.3700000,110.7200000,30474890
20070525,000000,112.0000000,113.7800000,111.5000000,113.6200000,21395926
20070529,000000,114.4500000,114.8600000,112.6900000,114.3500000,22217066
20070530,000000,114.3000000,118.8800000,113.5300000,118.8000000,50663556
20070531,000000,120.0700000,122.1700000,119.5410000,121.3400000,43546688
20070601,000000,121.1300000,121.1900000,118.2900000,118.3500000,29980335
20070604,000000,118.6300000,121.6500000,117.9000000,121.3300000,31055062
20070605,000000,121.4100000,124.3500000,120.5000000,122.6800000,31505568
20070606,000000,122.3000000,124.0500000,121.9500000,123.6400000,38349551
20070607,000000,124.9900000,127.6100000,123.0000000,124.0200000,66194833
20070608,000000,125.8250000,125.8300000,122.2900000,124.4600000,42175278
20070611,000000,126.0000000,126.1500000,119.5400000,120.1800000,65400408
20070612,000000,119.3500000,121.7100000,118.3100000,120.4400000,48420516
20070613,000000,121.1500000,121.1900000,115.4000000,117.4900000,59856557
20070614,000000,117.2000000,119.4500000,116.4200000,118.8700000,32937897
20070615,000000,120.6200000,120.6700000,112.9800000,120.4900000,21340017
20070618,000000,123.2800000,125.1800000,122.5400000,125.0500000,30148436
20070619,000000,124.6900000,125.0100000,122.9100000,123.6600000,32179402
20070620,000000,123.8700000,124.6600000,121.5000000,121.5300000,30556926
20070621,000000,121.7000000,124.2900000,120.7200000,123.9000000,30084338
20070622,000000,123.8500000,124.4500000,122.3800000,122.9900000,20976445
20070625,000000,124.1900000,125.0900000,121.0600000,122.3500000,33536525
20070626,000000,123.9800000,124.0000000,118.7200000,119.7100000,45297365
20070627,000000,120.6100000,122.0400000,119.2600000,121.9900000,33113848
20070628,000000,122.3600000,122.4900000,120.0000000,120.5600000,27844782
20070629,000000,121.9700000,124.0000000,121.0900000,122.0700000,38640246
20070702,000000,121.0500000,122.0900000,119.3000000,121.2600000,32429494
20070703,000000,122.0000000,127.4000000,121.5000000,126.8500000,40507793
20070705,000000,128.8000000,132.9700000,128.6900000,132.7400000,49187074
20070706,000000,133.1300000,133.3400000,130.4000000,132.3000000,28956321
20070709,000000,132.3800000,132.9000000,129.1800000,130.3100000,34397181
20070710,000000,128.8800000,134.5000000,128.8100000,132.4200000,42906886
20070711,000000,132.0700000,133.7000000,131.3100000,132.2900000,27987480
20070712,000000,133.8500000,134.2400000,132.3900000,134.1000000,23800250
